Ref_file	Query_file	ANI	Align_fraction_ref	Align_fraction_query	Ref_name	Query_name
/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCA_023712745.1_ASM2371274v1_genomic.fna	/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_002407165.1_ASM240716v1_genomic.fna	99.65	95.50	97.50	JAMAXP010000010.1 Staphylococcus lugdunensis strain MSL 259.1 NODE_10_length_59346_cov_57.301322, whole genome shotgun sequence	NZ_CP023539.1 Staphylococcus lugdunensis strain FDAARGOS_377 chromosome, complete genome
/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCA_023712745.1_ASM2371274v1_genomic.fna	/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_026427535.1_ASM2642753v1_genomic.fna	99.65	95.52	95.19	JAMAXP010000010.1 Staphylococcus lugdunensis strain MSL 259.1 NODE_10_length_59346_cov_57.301322, whole genome shotgun sequence	NZ_CP084444.1 Staphylococcus lugdunensis strain RMLUG6 chromosome, complete genome
/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCA_023712745.1_ASM2371274v1_genomic.fna	/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_002096135.1_ASM209613v1_genomic.fna	99.21	93.26	98.26	JAMAXP010000010.1 Staphylococcus lugdunensis strain MSL 259.1 NODE_10_length_59346_cov_57.301322, whole genome shotgun sequence	NZ_CP020763.1 Staphylococcus lugdunensis strain VISLISI_25 chromosome
/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCA_023712745.1_ASM2371274v1_genomic.fna	/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_024104505.1_ASM2410450v1_genomic.fna	99.26	93.44	93.46	JAMAXP010000010.1 Staphylococcus lugdunensis strain MSL 259.1 NODE_10_length_59346_cov_57.301322, whole genome shotgun sequence	NZ_JAHAVK010000010.1 Staphylococcus lugdunensis strain K-016 NODE_10_length_75066_cov_49.813969, whole genome shotgun sequence
/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCA_023712745.1_ASM2371274v1_genomic.fna	/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_001546615.1_ASM154661v1_genomic.fna	99.16	92.24	96.80	JAMAXP010000010.1 Staphylococcus lugdunensis strain MSL 259.1 NODE_10_length_59346_cov_57.301322, whole genome shotgun sequence	NZ_KQ957361.1 Staphylococcus lugdunensis strain MJR7738 Scaffold1, whole genome shotgun sequence
/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCA_023712745.1_ASM2371274v1_genomic.fna	/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_024104395.1_ASM2410439v1_genomic.fna	99.26	93.41	93.46	JAMAXP010000010.1 Staphylococcus lugdunensis strain MSL 259.1 NODE_10_length_59346_cov_57.301322, whole genome shotgun sequence	NZ_JAHAVE010000010.1 Staphylococcus lugdunensis strain Q-081 NODE_10_length_75066_cov_92.608161, whole genome shotgun sequence
/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCA_023712745.1_ASM2371274v1_genomic.fna	/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_000025085.1_ASM2508v1_genomic.fna	99.21	95.40	94.21	JAMAXP010000010.1 Staphylococcus lugdunensis strain MSL 259.1 NODE_10_length_59346_cov_57.301322, whole genome shotgun sequence	NC_013893.1 Staphylococcus lugdunensis HKU09-01, complete sequence
/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCA_023712745.1_ASM2371274v1_genomic.fna	/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_022689495.1_ASM2268949v1_genomic.fna	99.97	96.35	99.76	JAMAXP010000010.1 Staphylococcus lugdunensis strain MSL 259.1 NODE_10_length_59346_cov_57.301322, whole genome shotgun sequence	NZ_JALCXG010000010.1 Staphylococcus lugdunensis strain acrnc NODE_10_length_81414_cov_38.315158_pilon, whole genome shotgun sequence
/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCA_023712745.1_ASM2371274v1_genomic.fna	/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCA_032487135.1_ASM3248713v1_genomic.fna	99.26	92.24	96.72	JAMAXP010000010.1 Staphylococcus lugdunensis strain MSL 259.1 NODE_10_length_59346_cov_57.301322, whole genome shotgun sequence	JAWHJV010000001.1 MAG: Staphylococcus lugdunensis isolate N4_129_000G1_dasN4_129_000G1_concoct_34 N4_129_000G1_scaffold_16, whole genome shotgun sequence
/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCA_023712745.1_ASM2371274v1_genomic.fna	/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_022689365.1_ASM2268936v1_genomic.fna	99.21	95.11	94.56	JAMAXP010000010.1 Staphylococcus lugdunensis strain MSL 259.1 NODE_10_length_59346_cov_57.301322, whole genome shotgun sequence	NZ_JALCXL010000010.1 Staphylococcus lugdunensis strain acrnr NODE_10_length_53387_cov_46.249653_pilon, whole genome shotgun sequence
/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCA_023712745.1_ASM2371274v1_genomic.fna	/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_022689165.1_ASM2268916v1_genomic.fna	99.26	92.84	95.76	JAMAXP010000010.1 Staphylococcus lugdunensis strain MSL 259.1 NODE_10_length_59346_cov_57.301322, whole genome shotgun sequence	NZ_JALCXX010000010.1 Staphylococcus lugdunensis strain acrnm NODE_10_length_83909_cov_44.305492_pilon, whole genome shotgun sequence
/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCA_023712745.1_ASM2371274v1_genomic.fna	/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_022569175.1_ASM2256917v1_genomic.fna	99.21	94.58	96.10	JAMAXP010000010.1 Staphylococcus lugdunensis strain MSL 259.1 NODE_10_length_59346_cov_57.301322, whole genome shotgun sequence	NZ_JAKRKR010000001.1 Staphylococcus lugdunensis strain IVK84 SHJJP890601, whole genome shotgun sequence
/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCA_023712745.1_ASM2371274v1_genomic.fna	/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_022569035.1_ASM2256903v1_genomic.fna	99.96	97.67	99.63	JAMAXP010000010.1 Staphylococcus lugdunensis strain MSL 259.1 NODE_10_length_59346_cov_57.301322, whole genome shotgun sequence	NZ_JAKRKJ010000001.1 Staphylococcus lugdunensis strain B6-3 SHJJP891501, whole genome shotgun sequence
/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCA_023712745.1_ASM2371274v1_genomic.fna	/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_016904985.1_ASM1690498v1_genomic.fna	99.12	94.37	93.96	JAMAXP010000010.1 Staphylococcus lugdunensis strain MSL 259.1 NODE_10_length_59346_cov_57.301322, whole genome shotgun sequence	NZ_JACMRY010000001.1 Staphylococcus lugdunensis strain HD104N11 HD104N11, whole genome shotgun sequence
/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCA_023712745.1_ASM2371274v1_genomic.fna	/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_008728795.1_ASM872879v1_genomic.fna	99.26	94.90	94.12	JAMAXP010000010.1 Staphylococcus lugdunensis strain MSL 259.1 NODE_10_length_59346_cov_57.301322, whole genome shotgun sequence	NZ_CP041727.1 Staphylococcus lugdunensis strain SL122 chromosome, complete genome
/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCA_023712745.1_ASM2371274v1_genomic.fna	/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_002591215.1_ASM259121v1_genomic.fna	99.64	95.43	97.46	JAMAXP010000010.1 Staphylococcus lugdunensis strain MSL 259.1 NODE_10_length_59346_cov_57.301322, whole genome shotgun sequence	NZ_CP023970.1 Staphylococcus lugdunensis strain FDAARGOS_381 chromosome, complete genome
/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCA_023712745.1_ASM2371274v1_genomic.fna	/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_030224835.1_ASM3022483v1_genomic.fna	99.12	94.42	97.09	JAMAXP010000010.1 Staphylococcus lugdunensis strain MSL 259.1 NODE_10_length_59346_cov_57.301322, whole genome shotgun sequence	NZ_JASOVA010000010.1 Staphylococcus lugdunensis strain UMB1283 NODE_10_length_74781_cov_72.261726, whole genome shotgun sequence
/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCA_023712745.1_ASM2371274v1_genomic.fna	/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_002096155.1_ASM209615v1_genomic.fna	99.30	94.50	95.39	JAMAXP010000010.1 Staphylococcus lugdunensis strain MSL 259.1 NODE_10_length_59346_cov_57.301322, whole genome shotgun sequence	NZ_CP020735.1 Staphylococcus lugdunensis strain VISLISI_27 chromosome
/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCA_023712745.1_ASM2371274v1_genomic.fna	/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_026427435.1_ASM2642743v1_genomic.fna	99.65	95.51	94.61	JAMAXP010000010.1 Staphylococcus lugdunensis strain MSL 259.1 NODE_10_length_59346_cov_57.301322, whole genome shotgun sequence	NZ_CP084480.1 Staphylococcus lugdunensis strain RMLUG1 chromosome, complete genome
/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCA_023712745.1_ASM2371274v1_genomic.fna	/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_001558775.1_ASM155877v1_genomic.fna	99.65	95.50	97.49	JAMAXP010000010.1 Staphylococcus lugdunensis strain MSL 259.1 NODE_10_length_59346_cov_57.301322, whole genome shotgun sequence	NZ_CP014022.1 Staphylococcus lugdunensis strain FDAARGOS_141 chromosome, complete genome
/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCA_023712745.1_ASM2371274v1_genomic.fna	/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_024104415.1_ASM2410441v1_genomic.fna	99.26	92.87	95.02	JAMAXP010000010.1 Staphylococcus lugdunensis strain MSL 259.1 NODE_10_length_59346_cov_57.301322, whole genome shotgun sequence	NZ_JAHAVG010000010.1 Staphylococcus lugdunensis strain Q-046 NODE_10_length_99174_cov_62.986289, whole genome shotgun sequence
/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCA_023712745.1_ASM2371274v1_genomic.fna	/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_000185485.1_ASM18548v1_genomic.fna	99.12	93.72	97.49	JAMAXP010000010.1 Staphylococcus lugdunensis strain MSL 259.1 NODE_10_length_59346_cov_57.301322, whole genome shotgun sequence	NZ_GL622351.1 Staphylococcus lugdunensis M23590 SCAFFOLD1, whole genome shotgun sequence
/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCA_023712745.1_ASM2371274v1_genomic.fna	/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_022689545.1_ASM2268954v1_genomic.fna	99.94	97.83	99.73	JAMAXP010000010.1 Staphylococcus lugdunensis strain MSL 259.1 NODE_10_length_59346_cov_57.301322, whole genome shotgun sequence	NZ_JALCXC010000010.1 Staphylococcus lugdunensis strain acrmz NODE_10_length_95935_cov_42.644839_pilon, whole genome shotgun sequence
/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCA_023712745.1_ASM2371274v1_genomic.fna	/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_022689385.1_ASM2268938v1_genomic.fna	99.21	95.11	94.59	JAMAXP010000010.1 Staphylococcus lugdunensis strain MSL 259.1 NODE_10_length_59346_cov_57.301322, whole genome shotgun sequence	NZ_JALCXO010000010.1 Staphylococcus lugdunensis strain acrns NODE_10_length_86448_cov_48.371363_pilon, whole genome shotgun sequence
/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCA_023712745.1_ASM2371274v1_genomic.fna	/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_022689235.1_ASM2268923v1_genomic.fna	99.26	94.33	94.51	JAMAXP010000010.1 Staphylococcus lugdunensis strain MSL 259.1 NODE_10_length_59346_cov_57.301322, whole genome shotgun sequence	NZ_JALCXS010000010.1 Staphylococcus lugdunensis strain acrnk NODE_10_length_57444_cov_56.229400_pilon, whole genome shotgun sequence
/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCA_023712745.1_ASM2371274v1_genomic.fna	/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_022569195.1_ASM2256919v1_genomic.fna	99.26	94.61	94.32	JAMAXP010000010.1 Staphylococcus lugdunensis strain MSL 259.1 NODE_10_length_59346_cov_57.301322, whole genome shotgun sequence	NZ_JAKRKS010000001.1 Staphylococcus lugdunensis strain IVK68 SHJJP890501, whole genome shotgun sequence
/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCA_023712745.1_ASM2371274v1_genomic.fna	/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_022569075.1_ASM2256907v1_genomic.fna	99.26	95.14	96.68	JAMAXP010000010.1 Staphylococcus lugdunensis strain MSL 259.1 NODE_10_length_59346_cov_57.301322, whole genome shotgun sequence	NZ_JAKRKM010000001.1 Staphylococcus lugdunensis strain D2-19 SHJJP891201, whole genome shotgun sequence
/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCA_023712745.1_ASM2371274v1_genomic.fna	/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_020682785.1_ASM2068278v1_genomic.fna	99.98	96.72	99.67	JAMAXP010000010.1 Staphylococcus lugdunensis strain MSL 259.1 NODE_10_length_59346_cov_57.301322, whole genome shotgun sequence	NZ_JAHMMV010000001.1 Staphylococcus lugdunensis strain SS167_SL_UNIFESP scaffold1.1, whole genome shotgun sequence
/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCA_023712745.1_ASM2371274v1_genomic.fna	/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_008728815.1_ASM872881v1_genomic.fna	99.17	95.56	93.09	JAMAXP010000010.1 Staphylococcus lugdunensis strain MSL 259.1 NODE_10_length_59346_cov_57.301322, whole genome shotgun sequence	NZ_CP041722.1 Staphylococcus lugdunensis strain SL13 chromosome, complete genome
/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCA_023712745.1_ASM2371274v1_genomic.fna	/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_002901705.1_ASM290170v1_genomic.fna	99.26	93.87	97.94	JAMAXP010000010.1 Staphylococcus lugdunensis strain MSL 259.1 NODE_10_length_59346_cov_57.301322, whole genome shotgun sequence	NZ_PPPV01000008.1 Staphylococcus lugdunensis strain NCTC 12217 NCTC12217_e2_c14, whole genome shotgun sequence
/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCA_023712745.1_ASM2371274v1_genomic.fna	/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_030225285.1_ASM3022528v1_genomic.fna	99.26	95.06	95.32	JAMAXP010000010.1 Staphylococcus lugdunensis strain MSL 259.1 NODE_10_length_59346_cov_57.301322, whole genome shotgun sequence	NZ_JASOVY010000010.1 Staphylococcus lugdunensis strain UMB0011 NODE_10_length_83770_cov_59.815182, whole genome shotgun sequence
/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCA_023712745.1_ASM2371274v1_genomic.fna	/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_002096975.1_ASM209697v1_genomic.fna	99.30	92.43	97.04	JAMAXP010000010.1 Staphylococcus lugdunensis strain MSL 259.1 NODE_10_length_59346_cov_57.301322, whole genome shotgun sequence	NZ_CP020768.1 Staphylococcus lugdunensis strain C_33 chromosome
/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCA_023712745.1_ASM2371274v1_genomic.fna	/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_026427455.1_ASM2642745v1_genomic.fna	99.26	92.99	91.21	JAMAXP010000010.1 Staphylococcus lugdunensis strain MSL 259.1 NODE_10_length_59346_cov_57.301322, whole genome shotgun sequence	NZ_CP084434.1 Staphylococcus lugdunensis strain RMLUG2 chromosome, complete genome
/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCA_023712745.1_ASM2371274v1_genomic.fna	/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_001558815.2_ASM155881v2_genomic.fna	99.31	94.22	94.64	JAMAXP010000010.1 Staphylococcus lugdunensis strain MSL 259.1 NODE_10_length_59346_cov_57.301322, whole genome shotgun sequence	NZ_CP014023.2 Staphylococcus lugdunensis strain FDAARGOS_143 chromosome, complete genome
/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCA_023712745.1_ASM2371274v1_genomic.fna	/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_024104435.1_ASM2410443v1_genomic.fna	99.25	93.29	94.01	JAMAXP010000010.1 Staphylococcus lugdunensis strain MSL 259.1 NODE_10_length_59346_cov_57.301322, whole genome shotgun sequence	NZ_JAHAVF010000010.1 Staphylococcus lugdunensis strain Q-058 NODE_10_length_75066_cov_107.340490, whole genome shotgun sequence
/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCA_023712745.1_ASM2371274v1_genomic.fna	/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_000247225.1_ASM24722v2_genomic.fna	99.61	94.94	98.75	JAMAXP010000010.1 Staphylococcus lugdunensis strain MSL 259.1 NODE_10_length_59346_cov_57.301322, whole genome shotgun sequence	NZ_AHLK01000069.1 Staphylococcus lugdunensis VCU139 contig00005, whole genome shotgun sequence
/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCA_023712745.1_ASM2371274v1_genomic.fna	/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_022689605.1_ASM2268960v1_genomic.fna	99.21	93.15	96.97	JAMAXP010000010.1 Staphylococcus lugdunensis strain MSL 259.1 NODE_10_length_59346_cov_57.301322, whole genome shotgun sequence	NZ_JALCXD010000010.1 Staphylococcus lugdunensis strain acrnd NODE_10_length_82133_cov_49.422090_pilon, whole genome shotgun sequence
/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCA_023712745.1_ASM2371274v1_genomic.fna	/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCA_032514405.1_ASM3251440v1_genomic.fna	99.97	91.99	94.63	JAMAXP010000010.1 Staphylococcus lugdunensis strain MSL 259.1 NODE_10_length_59346_cov_57.301322, whole genome shotgun sequence	JAWFMI010000001.1 MAG: Staphylococcus lugdunensis isolate N5_279_041G1_dasN5_279_041G1_maxbin2.maxbin.006 N5_279_041G1_scaffold_16, whole genome shotgun sequence
/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCA_023712745.1_ASM2371274v1_genomic.fna	/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_022689405.1_ASM2268940v1_genomic.fna	99.26	92.82	95.73	JAMAXP010000010.1 Staphylococcus lugdunensis strain MSL 259.1 NODE_10_length_59346_cov_57.301322, whole genome shotgun sequence	NZ_JALCXK010000010.1 Staphylococcus lugdunensis strain acrng NODE_10_length_107171_cov_41.027779_pilon, whole genome shotgun sequence
/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_022689255.1_ASM2268925v1_genomic.fna	/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_022689335.1_ASM2268933v1_genomic.fna	99.57	94.45	96.60	NZ_JALCXT010000010.1 Staphylococcus lugdunensis strain acrnt NODE_10_length_94495_cov_52.116238_pilon, whole genome shotgun sequence	NZ_JALCXN010000010.1 Staphylococcus lugdunensis strain acrnw NODE_10_length_57338_cov_57.215766_pilon, whole genome shotgun sequence
/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_022689255.1_ASM2268925v1_genomic.fna	/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_900474705.1_41236_B02_genomic.fna	99.40	93.50	96.74	NZ_JALCXT010000010.1 Staphylococcus lugdunensis strain acrnt NODE_10_length_94495_cov_52.116238_pilon, whole genome shotgun sequence	NZ_LS483312.1 Staphylococcus lugdunensis strain NCTC7990 chromosome 1, complete sequence
/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_022689255.1_ASM2268925v1_genomic.fna	/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_026427535.1_ASM2642753v1_genomic.fna	99.37	93.38	93.43	NZ_JALCXT010000010.1 Staphylococcus lugdunensis strain acrnt NODE_10_length_94495_cov_52.116238_pilon, whole genome shotgun sequence	NZ_CP084444.1 Staphylococcus lugdunensis strain RMLUG6 chromosome, complete genome
/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_022689255.1_ASM2268925v1_genomic.fna	/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_026427475.1_ASM2642747v1_genomic.fna	99.38	93.37	94.90	NZ_JALCXT010000010.1 Staphylococcus lugdunensis strain acrnt NODE_10_length_94495_cov_52.116238_pilon, whole genome shotgun sequence	NZ_CP084437.1 Staphylococcus lugdunensis strain RMLUG3 chromosome, complete genome
/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_022689255.1_ASM2268925v1_genomic.fna	/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_024104505.1_ASM2410450v1_genomic.fna	99.57	92.97	93.36	NZ_JALCXT010000010.1 Staphylococcus lugdunensis strain acrnt NODE_10_length_94495_cov_52.116238_pilon, whole genome shotgun sequence	NZ_JAHAVK010000010.1 Staphylococcus lugdunensis strain K-016 NODE_10_length_75066_cov_49.813969, whole genome shotgun sequence
/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_022689255.1_ASM2268925v1_genomic.fna	/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_024104455.1_ASM2410445v1_genomic.fna	99.57	92.92	93.26	NZ_JALCXT010000010.1 Staphylococcus lugdunensis strain acrnt NODE_10_length_94495_cov_52.116238_pilon, whole genome shotgun sequence	NZ_JAHAVH010000010.1 Staphylococcus lugdunensis strain Q-026 NODE_10_length_75066_cov_60.335339, whole genome shotgun sequence
